Node,Stand
"(-17634.78948, 146699.09681)","[1572, 1063]"
"(-17709.75458, 146773.95311)","[1572, 1063]"
"(-17710.66688, 146774.65311)","[1572, 1063]"
"(-17713.43948, 146776.78051)","[1572, 1063]"
"(-17747.16538, 146788.99641)","[1572, 1063]"
"(-17762.52398, 146788.68921)","[1572, 1063]"
"(-17784.86268, 146787.73741)","[1572, 1063]"
"(-17807.09698, 146786.29371)","[1572, 1063]"
"(-17814.36968, 146785.82141)","[1572, 1063]"
"(-17826.19928, 146787.32361)","[1572, 1063]"
"(-17847.70728, 146790.05471)","[1572, 1063]"
"(-17863.40388, 146794.53951)","[1572, 1063]"
"(-17881.04488, 146799.57981)","[1572, 1063]"
"(-17898.50738, 146817.57141)","[1572, 1063]"
"(-17907.83308, 146851.53791)","[1572, 1063]"
"(-17928.43188, 146892.73411)","[1572, 1063]"
"(-17928.43238, 146922.19301)","[811, 1572, 1063]"
"(-17901.26528, 146948.45441)","[811, 1063]"
"(-17866.65158, 146987.77491)","[811, 1063]"
"(-17821.70068, 147061.53071)","[811, 1063]"
"(-17796.81388, 147114.28331)","[811, 1063]"
"(-17761.77548, 147165.97751)","[811, 1063]"
"(-17748.90798, 147206.88271)","[811, 1063]"
"(-17700.53258, 147262.18621)","[811, 1063]"
"(-17641.94578, 147307.68181)","[811, 1063]"
"(-17601.76638, 147350.66611)","[811, 1063]"
"(-17543.74638, 147426.82201)","[811, 1063]"
"(-17506.84568, 147473.94921)","[811, 1063]"
"(-17440.76488, 147495.42891)","[811, 1063]"
"(-17389.04788, 147491.31181)","[811, 1414, 1063]"
"(-17423.01258, 147453.70491)","[1414, 1063]"
"(-17488.24518, 147403.52381)","[1414, 1063]"
"(-17547.81408, 147366.52701)","[1414, 1063]"
"(-17600.68618, 147287.69801)","[1414, 1063]"
"(-17626.22038, 147229.31471)","[1414, 1063]"
"(-17602.49058, 147182.63111)","[1414, 1063]"
"(-17602.46568, 147182.58231)","[1414, 1063]"
"(-17602.32708, 147182.30951)","[1414, 1063]"
"(-17641.40598, 147141.30051)",[1063]
"(-17668.27138, 147107.93101)",[1063]
"(-17652.26108, 147032.07381)",[1063]
"(-17667.38418, 146969.79811)",[1063]
"(-17697.97138, 146926.38021)",[1063]
"(-17697.63618, 146926.30941)",[1063]
"(-17697.82738, 146926.03801)",[1063]
"(-17649.47438, 146915.82261)",[1063]
"(-17604.96158, 146931.17691)",[1063]
"(-17563.72768, 146959.32281)",[1063]
"(-17512.14058, 146996.73541)",[1063]
"(-17478.29188, 146941.60731)",[1063]
"(-17436.71498, 146911.85831)",[1063]
"(-17403.21958, 146878.31041)",[1063]
"(-17360.52888, 146833.91521)",[1063]
"(-17358.57108, 146791.21351)",[1063]
"(-17385.11008, 146751.10251)",[1063]
"(-17431.99558, 146700.68551)",[1063]
"(-17445.80788, 146656.41501)",[1063]
"(-17455.97578, 146574.31271)",[1063]
"(-17456.90848, 146520.70001)",[1063]
"(-17456.76198, 146520.49791)",[1063]
"(-17456.76438, 146520.35781)",[1063]
"(-17448.31338, 146484.33491)",[1063]
"(-17476.27118, 146482.76501)",[1063]
"(-17697.22794, 147264.75243)",[1063]
"(-17604.67578, 147186.93005)",[1063]
"(-17602.02533, 147284.63608)",[1063]
"(-17609.86744, 147174.39673)",[1063]
"(-17448.72114, 146632.89141)",[1063]
"(-17472.56552, 146937.51)",[1063]
"(-18802.40848, 147088.83331)","[1058, 1059, 1572]"
"(-18775.00478, 147113.86821)","[1058, 1059]"
"(-18742.78718, 147154.63801)","[1058, 1059]"
"(-18711.57758, 147188.16721)","[1058, 1059]"
"(-18675.60518, 147220.37311)","[1058, 1059]"
"(-18636.88328, 147251.80711)","[1058, 1059]"
"(-18601.53288, 147287.15691)","[1058, 1059]"
"(-18554.94398, 147335.81511)","[1057, 1058, 1059]"
"(-18517.82608, 147302.29581)","[1057, 1058]"
"(-18431.46878, 147344.75631)","[1057, 1058]"
"(-18420.35258, 147301.50311)","[1057, 1058]"
"(-18473.64028, 147244.16981)","[1057, 1058]"
"(-18520.36248, 147246.49781)","[1057, 1058]"
"(-18552.28148, 147212.14501)","[1057, 1058]"
"(-18590.12938, 147186.07631)","[1057, 1058]"
"(-18626.74768, 147128.92811)","[1057, 1058]"
"(-18680.36808, 147096.88581)","[1057, 1058]"
"(-18659.13738, 147033.24811)","[1057, 1058]"
"(-18661.80318, 146977.90141)","[1057, 1058]"
"(-18664.58258, 146910.24331)","[1057, 1058]"
"(-18628.85298, 146872.55101)","[1057, 1058]"
"(-18618.40668, 146872.07421)","[1057, 1058, 1572]"
"(-18618.40598, 146792.72141)","[1058, 1572]"
"(-18650.95088, 146760.17531)","[1058, 1572]"
"(-18656.68818, 146754.43791)","[1058, 1572]"
"(-18690.11758, 146754.43701)","[1058, 1572]"
"(-18753.39938, 146817.71661)","[1058, 1572]"
"(-18753.40088, 146984.42521)","[1058, 1572]"
"(-18753.70458, 146987.89801)","[1058, 1572]"
"(-18756.08028, 146994.42491)","[1058, 1572]"
"(-18762.63098, 147001.93931)","[1058, 1572]"
"(-18778.40018, 147017.70791)","[1058, 1572]"
"(-18778.40048, 147034.42251)","[1058, 1572]"
"(-18778.70428, 147037.89531)","[1058, 1572]"
"(-18779.60658, 147041.26271)","[1058, 1572]"
"(-18781.07988, 147044.42231)","[1058, 1572]"
"(-18783.07958, 147047.27811)","[1058, 1572]"
"(-18786.03278, 147050.33891)","[1058, 1572]"
"(-18787.85718, 147052.16321)","[1058, 1572]"
"(-18794.80638, 147069.53131)","[1058, 1572]"
"(-18801.46328, 147086.17261)","[1058, 1572]"
"(-19097.11088, 146823.39841)","[1059, 1572]"
"(-19139.33918, 146841.21671)","[1059, 1572]"
"(-19195.37578, 146865.04841)","[1059, 1572]"
"(-19231.75608, 146887.53801)","[1059, 1572]"
"(-19228.38178, 146917.75341)","[1059, 1572]"
"(-19228.38218, 146958.11091)","[1059, 1572]"
"(-19210.73728, 147025.82851)","[1226, 1059, 1572]"
"(-19203.00048, 147018.24101)","[1226, 1059]"
"(-19183.35108, 147001.87951)","[1226, 1059]"
"(-19117.02818, 147007.14791)","[1226, 1059]"
"(-19059.87808, 147076.99811)","[1226, 1059]"
"(-19048.11618, 147113.53311)","[1226, 1059]"
"(-18986.82408, 147156.72051)","[1226, 1059]"
"(-18944.66998, 147192.25351)","[1226, 1059]"
"(-18885.17248, 147225.85001)","[1226, 1059]"
"(-18843.16358, 147258.68911)","[1226, 1059]"
"(-18805.16058, 147297.25081)","[1226, 1059]"
"(-18765.18418, 147336.63231)","[1226, 1059]"
"(-18702.77448, 147356.04291)","[1226, 1059]"
"(-18670.30778, 147327.55191)","[1226, 1059]"
"(-18634.01428, 147349.87801)","[1226, 1059]"
"(-18580.13878, 147398.82871)","[1226, 1059]"
"(-18528.44428, 147407.81341)","[1057, 1226, 1059]"
"(-18809.08208, 147107.29711)","[1059, 1572]"
"(-18919.33298, 147120.16911)","[1059, 1572]"
"(-18954.45978, 147113.06771)","[1059, 1572]"
"(-18985.85348, 147087.56361)","[1059, 1572]"
"(-19000.69118, 147077.75521)","[1059, 1572]"
"(-19017.72618, 147061.26961)","[1059, 1572]"
"(-19019.47998, 147059.57241)","[1059, 1572]"
"(-19028.80538, 147043.39531)","[1059, 1572]"
"(-19043.92368, 147017.16931)","[1059, 1572]"
"(-19050.86528, 147010.24721)","[1059, 1572]"
"(-19062.53248, 146998.61281)","[1059, 1572]"
"(-19063.71098, 146997.32671)","[1059, 1572]"
"(-19064.91968, 146995.60031)","[1059, 1572]"
"(-19065.71058, 146994.47091)","[1059, 1572]"
"(-19067.18398, 146991.31131)","[1059, 1572]"
"(-19068.08628, 146987.94391)","[1059, 1572]"
"(-19068.39008, 146984.41791)","[1059, 1572]"
"(-19068.38928, 146909.47371)","[1059, 1572]"
"(-19068.08578, 146905.94801)","[1059, 1572]"
"(-19067.18348, 146902.58061)","[1059, 1572]"
"(-19065.71008, 146899.42101)","[1059, 1572]"
"(-19063.71048, 146896.56521)","[1059, 1572]"
"(-19048.12108, 146880.86871)","[1059, 1572]"
"(-19012.53298, 146845.28181)","[1059, 1572]"
"(-19008.39108, 146842.10381)","[1059, 1572]"
"(-19005.23148, 146840.63041)","[1059, 1572]"
"(-19001.86398, 146839.72811)","[1059, 1572]"
"(-18997.75368, 146839.42431)","[1059, 1572]"
"(-18981.67588, 146839.42471)","[1059, 1572]"
"(-18970.18428, 146827.93361)","[1059, 1572]"
"(-18944.77708, 146802.52731)","[1059, 1572]"
"(-18943.39318, 146800.29561)","[1059, 1572]"
"(-18943.39308, 146788.11391)","[1059, 1572]"
"(-18943.39298, 146776.63301)","[1059, 1572]"
"(-18944.84918, 146766.25801)","[1059, 1572]"
"(-18971.79968, 146739.32621)","[1059, 1572]"
"(-18995.89818, 146715.24441)","[1059, 1572]"
"(-19017.26798, 146693.88951)","[1059, 1572]"
"(-19022.50678, 146691.73231)","[1059, 1572]"
"(-19050.99338, 146693.54971)","[1059, 1572]"
"(-19068.57038, 146734.10411)","[1059, 1572]"
"(-19074.56418, 146792.28921)","[1059, 1572]"
"(-19072.59638, 146793.31561)","[1059, 1572]"
"(-19074.37168, 146806.44111)","[1059, 1572]"
"(-19095.49528, 146822.71501)","[1059, 1572]"
"(-18989.73658, 147154.66832)",[1059]
"(-18950.06524, 147187.70568)",[1059]
"(-19007.43458, 146703.71605)",[1059]
"(-18855.8861, 147248.74369)",[1059]
"(-19046.4349, 146879.18258)",[1059]
"(-19001.92743, 146839.74511)",[1059]
"(-18517.75948, 147458.31851)","[1057, 1226]"
"(-18457.82808, 147509.77691)","[1057, 1226]"
"(-18371.54502, 147496.48317)","[1057, 1362, 1226]"
"(-18327.43448, 147489.68701)","[1057, 1362]"
"(-18328.30488, 147436.13891)","[1057, 1362]"
"(-18338.41988, 147375.39131)","[1057, 1362]"
"(-18353.27278, 147296.24901)","[1057, 1362]"
"(-18362.00208, 147248.11681)","[1057, 1362]"
"(-18379.60698, 147188.71071)","[1057, 1362]"
"(-18409.00698, 147126.23381)","[1057, 1362]"
"(-18425.05698, 147069.34801)","[1057, 1362, 811]"
"(-18453.72578, 147068.08621)","[1057, 811, 1572]"
"(-18460.55738, 147074.75061)","[1057, 1572]"
"(-18463.41318, 147076.75021)","[1057, 1572]"
"(-18466.57278, 147078.22361)","[1057, 1572]"
"(-18469.94018, 147079.12591)","[1057, 1572]"
"(-18473.41348, 147079.42971)","[1057, 1572]"
"(-18548.41078, 147079.42771)","[1057, 1572]"
"(-18551.88328, 147079.12391)","[1057, 1572]"
"(-18555.25068, 147078.22161)","[1057, 1572]"
"(-18558.41028, 147076.74821)","[1057, 1572]"
"(-18561.26608, 147074.74851)","[1057, 1572]"
"(-18572.60238, 147063.51951)","[1057, 1572]"
"(-18613.72878, 147022.28421)","[1057, 1572]"
"(-18615.72838, 147019.42841)","[1057, 1572]"
"(-18617.20178, 147016.26881)","[1057, 1572]"
"(-18618.10408, 147012.90141)","[1057, 1572]"
"(-18618.40778, 147008.33031)","[1057, 1572]"
"(-18618.40768, 146990.36841)","[1057, 1572]"
"(-18618.40738, 146954.38501)","[1057, 1572]"
"(-18618.40718, 146939.02031)","[1057, 1572]"
"(-18618.40678, 146886.57341)","[1057, 1572]"
"(-18526.08505, 147418.96507)",[1057]
"(-18349.70861, 147493.11881)",[1057]
"(-18227.10607, 147145.0478)","[1362, 811]"
"(-18244.39298, 147128.87731)","[1362, 811]"
"(-18295.58798, 147099.80971)","[1362, 811]"
"(-18335.55188, 147085.04141)","[1362, 811]"
"(-18381.54208, 147079.21831)","[1362, 811]"
"(-18308.35238, 147538.46801)","[1226, 1362]"
"(-18275.27938, 147563.60351)","[1226, 1362]"
"(-18268.672, 147648.21883)","[1226, 1362, 1170]"
"(-18213.57388, 147625.94431)","[1362, 1170]"
"(-18250.54078, 147522.19611)",[1362]
"(-18286.52418, 147359.21251)",[1362]
"(-18290.75758, 147295.71231)",[1362]
"(-18245.24908, 147286.18731)",[1362]
"(-18232.54908, 147233.27051)",[1362]
"(-18273.27897, 147419.20551)",[1362]
"(-18248.39621, 147640.02193)",[1362]
"(-18221.95252, 147602.42953)",[1362]
"(-18216.19458, 147627.00378)",[1362]
"(-18240.57429, 147550.16722)",[1362]
"(-18330.63398, 147618.29571)","[1226, 1170]"
"(-18276.96838, 147651.57281)","[1226, 1170]"
"(-19208.93728, 147032.73641)","[1226, 1572]"
"(-19205.94368, 147044.22511)","[1226, 1572]"
"(-19197.93138, 147052.80431)","[1226, 1572]"
"(-19131.09608, 147124.42131)","[1226, 1572]"
"(-19125.52558, 147170.17971)","[1226, 1572]"
"(-19115.60378, 147204.57561)","[1226, 1572]"
"(-19094.16008, 147240.12701)","[1226, 1572]"
"(-19071.28588, 147278.65911)","[1226, 1572]"
"(-19024.70518, 147304.83911)","[1226, 1572]"
"(-18985.31508, 147344.25341)","[1226, 1572]"
"(-18963.31998, 147359.12451)","[1226, 1572]"
"(-18953.13478, 147376.43491)","[1226, 1572]"
"(-18943.88878, 147414.12601)","[1226, 1572]"
"(-18928.67518, 147444.88391)","[1226, 1572]"
"(-18936.61268, 147470.68081)","[1226, 1572]"
"(-18941.90448, 147501.76951)","[1226, 1572]"
"(-18939.25858, 147537.48821)","[1226, 1572]"
"(-18923.38348, 147593.71241)","[1226, 1572]"
"(-18904.52498, 147627.63271)","[1226, 1572]"
"(-18885.05158, 147639.39511)","[1226, 1572]"
"(-18869.93008, 147639.69921)","[1226, 1572]"
"(-18860.54718, 147644.07451)","[1226, 1572]"
"(-18840.11958, 147664.44811)","[1226, 1572]"
"(-18819.93228, 147664.75251)","[1226, 1572]"
"(-18813.40528, 147667.12811)","[1226, 1572]"
"(-18803.14208, 147676.42771)","[1226, 1572]"
"(-18790.12178, 147689.44851)","[1226, 1572]"
"(-18651.15968, 147689.45221)","[1226, 1572]"
"(-18598.41358, 147689.45361)","[1226, 1572]"
"(-18594.94108, 147689.75751)","[1226, 1572]"
"(-18591.57368, 147690.65981)","[1226, 1572]"
"(-18588.41408, 147692.13311)","[1226, 1572]"
"(-18581.42148, 147698.10921)","[1226, 1572]"
"(-18551.26428, 147701.84351)","[1226, 1572]"
"(-18546.42768, 147711.71831)","[1226, 1572]"
"(-18543.95458, 147716.42381)","[1226, 1572, 1170]"
"(-18513.61668, 147713.85051)","[1226, 1170]"
"(-18459.84488, 147707.14221)","[1226, 1170]"
"(-18405.69618, 147693.10741)","[1226, 1170]"
"(-18393.41448, 147643.47331)","[1226, 1170]"
"(-17563.44378, 146607.21291)",[1572]
"(-17579.78898, 146628.27241)",[1572]
"(-17592.69998, 146642.86711)",[1572]
"(-17598.38898, 146649.29801)",[1572]
"(-17628.94938, 146671.41531)",[1572]
"(-17672.34108, 146713.21961)",[1572]
"(-17703.56198, 146744.44041)",[1572]
"(-17744.14178, 146773.01801)",[1572]
"(-17762.77268, 146774.47871)",[1572]
"(-17800.06758, 146775.23131)",[1572]
"(-17808.00338, 146775.39141)",[1572]
"(-17830.16858, 146775.83871)",[1572]
"(-17855.11558, 146764.65471)",[1572]
"(-17881.04478, 146768.35881)",[1572]
"(-17901.25908, 146788.25561)",[1572]
"(-17908.03238, 146791.64231)",[1572]
"(-17927.08238, 146823.39231)",[1572]
"(-17940.84078, 146866.78411)",[1572]
"(-17953.54088, 146904.88421)",[1572]
"(-17948.24918, 146953.56761)",[1572]
"(-17946.22088, 147012.54111)",[1572]
"(-17977.88248, 147047.75941)",[1572]
"(-18014.92428, 147073.15941)",[1572]
"(-18045.72498, 147082.68581)",[1572]
"(-18059.05598, 147077.08031)",[1572]
"(-18077.22748, 147069.43961)",[1572]
"(-18103.86958, 147058.23701)",[1572]
"(-18110.35458, 147055.51031)",[1572]
"(-18118.41278, 147053.59521)",[1572]
"(-18156.94328, 147044.43851)",[1572]
"(-18183.99438, 147038.00991)",[1572]
"(-18198.78138, 147034.49581)",[1572]
"(-18216.76638, 147019.43811)",[1572]
"(-18236.42818, 147002.97641)",[1572]
"(-18242.66268, 146995.11511)",[1572]
"(-18243.71838, 146993.78391)",[1572]
"(-18256.56478, 146977.58601)",[1572]
"(-18258.35418, 146975.64421)",[1572]
"(-18259.16868, 146974.76021)",[1572]
"(-18297.71368, 146932.93371)",[1572]
"(-18321.35248, 146927.68011)",[1572]
"(-18348.49338, 146939.93661)",[1572]
"(-18371.51418, 146971.67641)",[1572]
"(-18377.42868, 146979.83101)",[1572]
"(-18413.65208, 147008.33641)",[1572]
"(-18462.38818, 147062.54731)",[1572]
"(-18486.21298, 147069.42941)",[1572]
"(-18495.58108, 147072.13551)",[1572]
"(-18523.18638, 147069.42841)",[1572]
"(-18540.23228, 147067.75681)",[1572]
"(-18559.59928, 147055.24831)",[1572]
"(-18559.94798, 147055.02311)",[1572]
"(-18569.88648, 147048.60431)",[1572]
"(-18570.03398, 147048.50901)",[1572]
"(-18579.73648, 147042.24251)",[1572]
"(-18582.25668, 147040.61481)",[1572]
"(-18582.80598, 147039.17291)",[1572]
"(-18584.13098, 147035.69481)",[1572]
"(-18584.13618, 147035.69011)",[1572]
"(-18584.17348, 147035.58791)",[1572]
"(-18584.17078, 147035.59041)",[1572]
"(-18603.26868, 146985.45691)",[1572]
"(-18603.26808, 146930.29951)",[1572]
"(-18598.69928, 146891.92471)",[1572]
"(-18598.20198, 146887.74781)",[1572]
"(-18592.75508, 146841.99761)",[1572]
"(-18592.42468, 146839.22191)",[1572]
"(-18590.13438, 146819.98521)",[1572]
"(-18594.01188, 146806.41341)",[1572]
"(-18594.43168, 146804.94411)",[1572]
"(-18596.18688, 146798.80011)",[1572]
"(-18601.43418, 146780.43441)",[1572]
"(-18601.68218, 146779.56611)",[1572]
"(-18602.39128, 146777.08461)",[1572]
"(-18623.40328, 146746.44111)",[1572]
"(-18648.79298, 146728.93011)",[1572]
"(-18662.32698, 146731.18541)",[1572]
"(-18662.54088, 146731.22111)",[1572]
"(-18690.81778, 146735.93321)",[1572]
"(-18736.34478, 146769.20161)",[1572]
"(-18760.85948, 146809.47451)",[1572]
"(-18760.96228, 146811.13761)",[1572]
"(-18763.39968, 146850.61131)",[1572]
"(-18764.07938, 146861.62091)",[1572]
"(-18765.23778, 146880.39111)",[1572]
"(-18770.49168, 146952.18311)",[1572]
"(-18780.23648, 147005.40251)",[1572]
"(-18781.87388, 147014.34431)",[1572]
"(-18788.40008, 147024.41301)",[1572]
"(-18812.51738, 147061.62121)",[1572]
"(-18837.03198, 147080.88191)",[1572]
"(-18859.68318, 147082.53871)",[1572]
"(-18944.72038, 147088.75871)",[1572]
"(-18953.33028, 147083.12891)",[1572]
"(-18983.64648, 147063.30601)",[1572]
"(-18990.24688, 147058.99021)",[1572]
"(-18996.98688, 147049.96501)",[1572]
"(-19010.14078, 147032.40471)",[1572]
"(-19011.06748, 147031.16371)",[1572]
"(-19028.60228, 147007.68421)",[1572]
"(-19041.90148, 146989.87611)",[1572]
"(-19054.15838, 146950.47771)",[1572]
"(-19049.78038, 146916.33281)",[1572]
"(-19017.49298, 146892.72061)",[1572]
"(-18991.12058, 146873.43421)",[1572]
"(-18986.10858, 146869.47751)",[1572]
"(-18924.58098, 146820.90511)",[1572]
"(-18923.70468, 146759.61911)",[1572]
"(-18946.97208, 146721.76061)",[1572]
"(-18958.47988, 146703.03591)",[1572]
"(-19001.62478, 146663.31071)",[1572]
"(-19012.46838, 146656.26211)",[1572]
"(-19019.13498, 146651.92861)",[1572]
"(-19041.12928, 146649.48421)",[1572]
"(-19042.77438, 146649.24841)",[1572]
"(-19042.99718, 146649.48411)",[1572]
"(-19062.03528, 146665.06021)",[1572]
"(-19064.03198, 146670.45111)",[1572]
"(-19064.11908, 146670.68611)",[1572]
"(-19075.10258, 146700.34061)",[1572]
"(-19079.54608, 146712.33751)",[1572]
"(-19085.67478, 146729.84761)",[1572]
"(-19088.38598, 146768.18731)",[1572]
"(-19088.38598, 146768.13451)",[1572]
"(-19089.08378, 146778.00211)",[1572]
"(-19099.46408, 146796.25661)",[1572]
"(-19125.26098, 146810.14721)",[1572]
"(-19161.64128, 146829.99101)",[1572]
"(-19188.76118, 146843.22021)",[1572]
"(-19213.89668, 146843.22021)",[1572]
"(-19254.90708, 146871.00151)",[1572]
"(-19259.53728, 146913.86411)",[1572]
"(-19258.87588, 146961.48921)",[1572]
"(-19250.27688, 147001.17681)",[1572]
"(-19234.40188, 147043.51021)",[1572]
"(-19207.28198, 147077.24461)",[1572]
"(-19165.39298, 147109.77251)",[1572]
"(-19164.54568, 147111.04511)",[1572]
"(-19159.26008, 147143.72141)",[1572]
"(-19149.33818, 147176.13291)",[1572]
"(-19146.69238, 147216.48191)",[1572]
"(-19111.63498, 147270.72161)",[1572]
"(-19083.01768, 147308.41591)",[1572]
"(-19073.12608, 147313.00861)",[1572]
"(-19073.02728, 147313.10751)",[1572]
"(-19046.62858, 147325.36481)",[1572]
"(-19027.23268, 147342.68841)",[1572]
"(-18994.15978, 147361.20921)",[1572]
"(-18971.21968, 147387.49241)",[1572]
"(-18965.66408, 147406.33191)",[1572]
"(-18958.39808, 147430.97161)",[1572]
"(-18955.08558, 147442.20481)",[1572]
"(-18954.39018, 147447.59151)",[1572]
"(-18962.40958, 147471.34241)",[1572]
"(-18959.10238, 147504.41531)",[1572]
"(-18963.07108, 147526.90491)",[1572]
"(-18965.71698, 147551.37891)",[1572]
"(-18961.08678, 147585.11331)",[1572]
"(-18948.51908, 147604.95711)",[1572]
"(-18937.93568, 147634.72281)",[1572]
"(-18919.61398, 147637.21681)",[1572]
"(-18855.92878, 147685.74061)",[1572]
"(-18838.51458, 147694.44821)",[1572]
"(-18816.58068, 147705.41571)",[1572]
"(-18799.31908, 147714.04711)",[1572]
"(-18788.51668, 147719.44861)",[1572]
"(-18768.51668, 147729.44911)",[1572]
"(-18731.56028, 147722.10161)",[1572]
"(-18709.07058, 147715.48711)",[1572]
"(-18697.16438, 147719.45581)",[1572]
"(-18687.90388, 147708.87241)",[1572]
"(-18662.10698, 147707.54961)",[1572]
"(-18631.67988, 147706.22661)",[1572]
"(-18609.19018, 147709.53391)",[1572]
"(-18584.88328, 147726.03841)",[1572]
"(-18574.20728, 147761.62641)",[1572]
"(-18573.64298, 147763.50761)",[1572]
"(-18584.45158, 147794.79601)",[1572]
"(-18594.37358, 147829.85351)",[1572]
"(-18628.76938, 147869.54101)",[1572]
"(-18657.77458, 147913.84351)",[1572]
"(-18675.91308, 147926.94291)",[1572]
"(-18688.96028, 147929.15051)",[1572]
"(-18690.83968, 147930.16241)",[1572]
"(-18713.08278, 147942.13881)",[1572]
"(-18833.02788, 147928.02431)",[1572]
"(-18858.56048, 147917.09991)",[1572]
"(-18884.35738, 147910.48541)",[1572]
"(-18915.44598, 147902.54781)",[1572]
"(-18948.51908, 147900.56351)",[1572]
"(-18962.15168, 147912.82971)",[1572]
"(-18978.94618, 147918.42291)",[1572]
"(-18992.83678, 147940.91251)",[1572]
"(-18990.85238, 147973.32411)",[1572]
"(-18989.52958, 147991.18341)",[1572]
"(-18961.41128, 148020.79181)",[1572]
"(-18949.84188, 148035.83201)",[1572]
"(-18925.36798, 148051.70701)",[1572]
"(-18904.86268, 148070.88941)",[1572]
"(-18892.95638, 148093.37901)",[1572]
"(-18889.64908, 148114.54571)",[1572]
"(-18927.35238, 148135.71241)",[1572]
"(-18992.06178, 148161.04281)",[1572]
"(-19000.06368, 148161.36271)",[1572]
"(-19000.50208, 148161.38011)",[1572]
"(-19013.43318, 148161.89711)",[1572]
"(-19059.64428, 148210.98651)","[1572, 1566]"
"(-19043.10768, 148224.87711)","[1572, 1566]"
